OID_,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
125,4,11,43.344133297126724,8,-120.636349433999953,35.015132289000064,-120.636167014999955,35.015493011000046,22.589418472290070
126,4,8,47.417182285482639,9,-120.636349433999953,35.015132289000064,-120.635931027999959,35.015385645000038,53.645984984355195
127,4,5,52.078152129552166,10,-120.636349433999953,35.015132289000064,-120.635787400999959,35.015051317000029,99.932622081443284
128,4,6,55.442702911988910,11,-120.636349433999953,35.015132289000064,-120.635742983999990,35.015160941000033,86.713104654602290
129,4,14,58.470252833355289,12,-120.636349433999953,35.015132289000064,-120.635965456999941,35.015554165000026,36.825534546705939
130,4,13,62.575990347283366,13,-120.636349433999953,35.015132289000064,-120.635718655999995,35.015353308000044,66.930521689789899
131,4,15,64.050673437644974,14,-120.636349433999953,35.015132289000064,-120.636002081999948,35.015633946000037,29.667704357201746
132,4,18,70.790137421151172,15,-120.636349433999953,35.015132289000064,-120.635763387999987,35.015550258000076,49.077719982608137
133,4,16,74.105415934606015,16,-120.636349433999953,35.015132289000064,-120.635954624999954,35.015715972000066,29.095056302744286
134,4,17,74.116628144978279,17,-120.636349433999953,35.015132289000064,-120.635767829999963,35.015598522000062,45.742912729527234
135,4,19,83.969783107380110,18,-120.636349433999953,35.015132289000064,-120.635628852999957,35.015602864000073,51.557685089042124
136,4,20,96.562889546200751,19,-120.636349433999953,35.015132289000064,-120.636134775999949,35.015984585000069,11.706178995956712
137,4,21,99.816408961872867,20,-120.636349433999953,35.015132289000064,-120.636122140999987,35.016012369000066,11.995376205656939
138,4,26,105.579190018929367,21,-120.636349433999953,35.015132289000064,-120.635787517999972,35.015964135000047,29.062383787252664
139,4,22,107.522732950699989,22,-120.636349433999953,35.015132289000064,-120.636266913999975,35.016099098000041,4.016675608319122
140,4,23,114.174825020788816,23,-120.636349433999953,35.015132289000064,-120.636348414999986,35.016161439000030,0.046671910924651
141,4,25,114.536537889265233,24,-120.636349433999953,35.015132289000064,-120.636148481999953,35.016151377000028,9.214542860905887
142,4,24,122.284481569720697,25,-120.636349433999953,35.015132289000064,-120.636268272999985,35.016232514000023,3.472908567071820
